"artifact","direct_usages"
"org.scalacheck:scalacheck_2.9.0:1.8","1"
"org.atmosphere:atmosphere-compat-jbossweb:0.9.7","1"
"org.atmosphere:atmosphere-compat-jbossweb:0.9.6","1"
"org.glassfish.admin:config-api:3.0-Preview-b47a","1"
"org.jboss.as:jboss-as-jaxr:7.1.2.Final","1"
"org.eclipse.jetty:jetty-security:7.1.2.v20100523","1"
"org.sonatype.sisu.inject:guice-bean-inject:2.2.1","1"
"net.derquinse:derquinse-common-jaxrs:1.0.22","1"
"net.derquinse:derquinse-common-jaxrs:1.0.23","1"
"org.ow2.easybeans:easybeans-jpa-toplink-essentials-glue:1.1.0-M3","1"
"org.ow2.easybeans:easybeans-jpa-toplink-essentials-glue:1.1.0-M1","1"
"org.sonatype.sisu.inject:guice-bean-inject:2.2.0","1"
"net.derquinse:derquinse-common-jaxrs:1.0.21","1"
"org.apache.isis.core:commons:0.2.0-incubating","1"
"org.ow2.jonas:jonas-domain:5.1.0","1"
"com.sun.corba:glassfish-corba-dynamicany:3.0.0-b001","1"
"org.ow2.easywsdl:easywsdl-ext-wsdl4complexwsdl:2.3","1"
"org.eclipse.core:org.eclipse.core.expressions:3.4.200.v20100505","1"
"org.apache.camel:camel-osgi:2.3.0","1"
"org.glassfish:javax.servlet:3.0.1-b02","1"
"org.glassfish.extras:javaee-frag:3.0.1-b11","1"
"com.googlecode.flyway:flyway-core:1.6","1"
"org.glassfish.persistence.cmp:cmp-all:3.1-b06","1"
"org.codehaus.xfire:xfire-annotations:1.2.6","1"
"org.codehaus.xfire:xfire-annotations:1.2.5","1"
"org.glassfish.extras:javaee-frag:3.0.1-b06","1"
"org.glassfish.extras:javaee-frag:3.0.1-b08","1"
"org.apache.openjpa:openjpa-persistence:1.0.4","1"
"org.jboss.ironjacamar:ironjacamar-jdbc:1.0.11.Final","1"
"org.apache.myfaces.portlet-bridge:portlet-bridge-api:2.0.0-alpha-2","1"
"org.apache.openjpa:openjpa-persistence:1.0.2","1"
"org.apache.ace:org.apache.ace.identification.property:0.8.0-incubator","1"
"org.glassfish:osgi-jdbc:3.1-b31","1"
"org.hibernate:hibernate-entitymanager:3.6.7.Final","1"
"org.glassfish.web:web-embed-api:3.1","1"
"org.glassfish.admingui:console-jts-plugin-help:3.2-b02","1"
"org.glassfish.common:amx-core:3.1.1-b07","1"
"org.glassfish.extras:javaee-frag:3.0.1-b20","1"
"org.glassfish.common:amx-core:3.1.1-b02","1"
"org.glassfish.common:amx-core:3.1.1-b05","1"
"org.apache.geronimo.components:geronimo-connector:2.2.1","1"
"org.glassfish.common:amx-core:3.1.1-b11","1"
"org.glassfish.extras:javaee-frag:3.0.1-b19","1"
"org.apache.myfaces.commons:myfaces-validators12:1.0.0","1"
"org.glassfish.extras:javaee-frag:3.0.1-b16","1"
"org.ow2.bundles:util-plan-reader:1.0.35","1"
"org.glassfish.extras:javaee-frag:3.0.1-b15","1"
"org.hibernate:hibernate:3.2.7.ga","1"
"org.jboss.arquillian.protocol:arquillian-protocol-jmx:1.0.1.Final","1"
"org.glassfish:osgi-jdbc:3.1-b40","1"
"org.glassfish.admingui:glassfish-osgi-console-plugin:3.1.1-b10","1"
"org.apache.ibatis:ibatis-sqlmap:2.3.0","1"
"org.kuali.student.lum:ks-lum-ui:1.2.2-M4","1"
"org.ow2.jonas:jonas-dbm:5.2.0-RC1","1"
"org.springframework:spring-binding:1.0.5","1"
"org.ow2.mind:fractal-runtime:0.2.3","1"
"org.seleniumhq.selenium:selenium-htmlunit-driver:2.15.0","1"
"org.springframework:spring-binding:1.0.2","1"
"org.springframework:spring-binding:1.0.3","1"
"org.glassfish:javax.servlet:3.0.1-b20","1"
"org.glassfish:javax.servlet:3.0.1-b14","1"
"org.glassfish:javax.servlet:3.0.1-b15","1"
"org.glassfish:javax.servlet:3.0.1-b17","1"
"org.glassfish:javax.servlet:3.0.1-b18","1"
"org.glassfish.extras:glassfish-embedded-shell-frag:3.1.1-b11","1"
"org.glassfish.extras:glassfish-embedded-shell-frag:3.1.1-b10","1"
"geronimo:geronimo-j2ee-builder:${geronimo_version}","1"
"org.apache.james:apache-jspf:0.9.5","1"
"org.glassfish.extras:glassfish-embedded-shell-frag:3.1.1-b07","1"
"org.glassfish.extras:glassfish-embedded-shell-frag:3.1.1-b05","1"
"org.apache.geronimo.plugins.classloaders:geronimo-javaee-deployment_1.1MR3_spec:2.2.1","1"
"org.glassfish:javax.servlet:3.0.1-b11","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.0-b63","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.0-b64","1"
"org.apache.james:james-server-data-api:3.0-beta3","1"
"com.googlecode.gwtupload:gwtupload:0.6.6","1"
"org.jboss.as:jboss-as-clustering-api:7.1.2.Final","1"
"com.sun.xml.bind:jaxb-impl:2.2.6-b31","1"
"com.sun.jersey:jersey-bundle:1.1.3-ea","1"
"org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1-b30","1"
"org.glassfish.deployment:sun-as-jsr88-dm-frag:3.1-b31","1"
"com.google.code.findbugs:annotations:1.3.8","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.0-b72","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.0-b73","1"
"org.ow2.util:util-cluster-jgroups:1.0.7","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.0-b74","1"
"org.glassfish.admingui:glassfish-osgi-console-plugin:3.1.1-b01","1"
"org.glassfish.common:annotation-framework:10.0-b28","1"
"org.glassfish.admingui:glassfish-osgi-console-plugin:3.1.1-b02","1"
"org.apache.geronimo.modules:geronimo-tomcat7:3.0.0","1"
"quartz:quartz:1.5.0-RC1","1"
"com.thoughtworks.qdox:qdox:1.10.1","1"
"org.apache.tuscany.sca:tuscany-contribution-xml:2.0-M2","1"
"org.glassfish.admin:config-api:3.0-b53","1"
"org.apache.solr:solr-solrj:4.0.0-ALPHA","1"
"swarmcache:swarmcache:1.0RC2","1"
"org.codehaus.jackson:jackson-mapper-asl:1.9.8","1"
"org.ow2.easybeans:easybeans-ee-war:1.0.0-JONAS","1"
"org.glassfish.hk2.external:bean-validator:1.6.4","1"
"org.glassfish.hk2.external:bean-validator:1.6.1","1"
"org.glassfish.hk2.external:bean-validator:1.6.2","1"
"org.codehaus.jackson:jackson-mapper-asl:1.9.1","1"
"org.codehaus.jackson:jackson-mapper-asl:1.9.0","1"
"org.glassfish.admin:config-api:3.0-b59","1"
"org.glassfish.admin:config-api:3.0-b56","1"
"org.codehaus.jackson:jackson-mapper-asl:1.9.3","1"
"org.glassfish.hk2.external:bean-validator:1.6.8","1"
"com.github.widebase:widebase-stream-handler_2.9.1:0.2.0","1"
"org.glassfish.admin:config-api:3.0-b40","1"
"org.jboss.errai.reflections:reflections:2.2.0.CR1","1"
"net.sourceforge.jadex:jadex-bridge:2.0-rc9","1"
"org.springframework:spring-mock:1.2.9","1"
"org.springframework:spring-mock:1.2.5","1"
"org.apache.geronimo.framework:j2ee-system:3.0-M1","1"
"org.glassfish.admin:config-api:3.0-b45","1"
"org.glassfish.admin:config-api:3.0-b46","1"
"com.sun.corba:glassfish-corba-newtimer:3.0.1-b001","1"
"org.springframework:spring-jdbc:1.2.8","1"
"org.springframework:spring-jdbc:1.2.5","1"
"org.springframework:spring-jdbc:1.2.7","1"
"com.sun.corba:glassfish-corba-newtimer:3.0.1-b002","1"
"org.apache.tuscany.sca:tuscany-interface-wsdl:1.4","1"
"org.apache.tuscany.sca:tuscany-interface-wsdl:1.6","1"
"org.glassfish.admin:config-api:3.0-b38","1"
"net.sf.ehcache:ehcache-core:2.5.2","1"
"org.glassfish.admin:config-api:3.0-b39","1"
"org.glassfish.admin:config-api:3.0-b36","1"
"org.geomajas:geomajas-api:1.9.0","1"
"org.mortbay.jetty:jetty-util:6.1.4","1"
"org.mortbay.jetty:jetty-util:6.1.6","1"
"com.redhat.rhevm.api:rhevm-api-common-jaxrs:1.0-rc1.11","1"
"org.mortbay.jetty:jetty-util:6.1.5","1"
"com.redhat.rhevm.api:rhevm-api-common-jaxrs:1.0-rc1.14","1"
"org.mortbay.jetty:jetty-util:6.1.1","1"
"org.glassfish.admin:config-api:3.0-b29","1"
"org.eclipse.jetty:jetty-continuation:7.0.0.RC2","1"
"org.eclipse.jetty:jetty-continuation:7.0.0.RC5","1"
"org.eclipse.jetty:jetty-continuation:7.0.0.RC4","1"
"org.carrot2:morfologik-fsa:1.5.3","1"
"org.eclipse.jetty:jetty-continuation:7.0.0.RC6","1"
"org.eclipse.tycho:org.eclipse.tycho.surefire.junit:0.12.0","1"
"javax.enterprise:cdi-api:1.1.EDR1.2","1"
"org.eclipse.jetty:jetty-continuation:7.0.0.RC0","1"
"org.apache.portals:portlet-api_2.0_spec:1.0","1"
"org.glassfish:osgi-jdbc:3.1-b30","1"
"org.glassfish.admingui:console-jdbc-plugin:3.0-b74b","1"
"org.glassfish.admingui:console-jdbc-plugin:3.0-b74a","1"
"org.apache.geronimo.specs:geronimo-j2ee-connector_1.5_spec:1.0","1"
"org.eclipse.persistence:javax.persistence:2.0.0-M6","1"
"org.apache.geronimo.schema:geronimo-schema-javaee_6:1.0","1"
"sk.seges.corpis:corpis-application-scaffold-model-support:1.2.2","1"
"org.glassfish.web:web-embed-api:3.2-b02","1"
"org.apache.felix:org.apache.felix.shell:1.0.2","1"
"org.glassfish.jersey.core:jersey-client:2.0-m05-1","1"
"org.glassfish.jersey.core:jersey-client:2.0-m05-2","1"
"org.apache.maven.doxia:doxia-site-renderer:1.0-alpha-6","1"
"org.glassfish.core:kernel:3.0-b74a","1"
"org.glassfish.core:kernel:3.0-b74b","1"
"org.apache.cxf:cxf-rt-bindings-soap:2.1.3","1"
"org.glassfish:javax.annotation:3.0.1-b18","1"
"org.apache.felix:org.apache.felix.bundlerepository:1.4.0","1"
"de.huxhorn.sulky:de.huxhorn.sulky.codec:0.9.13","1"
"org.glassfish:javax.annotation:3.0.1-b19","1"
"de.huxhorn.sulky:de.huxhorn.sulky.codec:0.9.14","1"
"org.apache.cxf:cxf-rt-bindings-soap:2.1.8","1"
"org.glassfish:javax.annotation:3.0.1-b16","1"
"org.apache.cxf:cxf-rt-bindings-soap:2.1.9","1"
"org.apache.cxf:cxf-rt-bindings-soap:2.1.1","1"
"com.mysema.codegen:codegen:0.4.1","1"
"org.glassfish.common:amx-core-impl:3.1.1-b05","1"
"org.glassfish:javax.annotation:3.0.1-b15","1"
"org.glassfish:javax.annotation:3.0.1-b12","1"
"org.glassfish.common:amx-core-impl:3.1.1-b07","1"
"org.glassfish:javax.annotation:3.0.1-b10","1"
"org.glassfish.common:amx-core-impl:3.1.1-b02","1"
"org.glassfish:javax.annotation:3.0.1-b11","1"
"org.glassfish.common:amx-core-impl:3.1.1-b01","1"
"org.atmosphere:atmosphere-runtime:0.7.1","1"
"org.apache.clerezza:rdf.jena.facade:0.12-incubating","1"
"org.glassfish:javax.annotation:3.0.1-b08","1"
"org.glassfish:javax.annotation:3.0.1-b06","1"
"org.glassfish.packager:metro:3.1-b10","1"
"org.glassfish.connectors:descriptors:3.0-b74","1"
"org.glassfish.connectors:descriptors:3.0-b73","1"
"org.mortbay.jetty.testwars:test-jndi-webapp:8.0.0.RC0","1"
"org.glassfish.connectors:descriptors:3.0-b72","1"
"org.codehaus.cargo:cargo-core-api-module:1.0.6","1"
"org.glassfish:javax.annotation:3.0.1-b04","1"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b71","1"
"org.glassfish:javax.annotation:3.0.1-b01","1"
"org.codehaus.cargo:cargo-core-api-module:1.0.5","1"
"org.slf4j:slf4j-api:1.2","1"
"org.codehaus.cargo:cargo-core-api-module:1.0.4","1"
"ca.uhn.hapi:hapi-structures-v22:1.2-beta1","1"
"org.glassfish.metro:metro-runtime-api:2.2","1"
"org.glassfish.admingui:console-jts-plugin:3.1.1-b10","1"
"com.google.api.client:google-api-client-http:1.2.1-alpha","1"
"org.apache.camel:camel-core-xml:2.8.6","1"
"org.zeroturnaround:jr-utils:2.1.1","1"
"org.apache.tapestry:tapestry-json:5.2.4","1"
"org.apache.tapestry:tapestry-json:5.2.1","1"
"com.rempl:rempl-aether:1.1.3","1"
"org.codehaus.plexus.security:plexus-security-keys-cached:1.0-alpha-11","1"
"com.mysema.codegen:codegen:0.4.7","1"
"org.glassfish.common:amx-core-impl:3.1.1-b11","1"
"org.glassfish.common:amx-core-impl:3.1.1-b10","1"
"org.kuali.common:kuali-util:2.0.0","1"
"org.apache.tuscany.sca:tuscany-interface-java:2.0-Beta1","1"
"org.kuali.common:kuali-util:2.0.2","1"
"org.codehaus.fabric3:fabric3-maven-api:1.4","1"
"org.jclouds:jclouds-allcompute:1.4.0","1"
"net.sf.itcb.common:itcb-common-business:0.6.0-RC14","1"
"org.ow2.jonas:jonas-generators-clientstubs:5.1.3","1"
"org.apache.directory.shared:shared-ldap-extras-trigger:1.0.0-M5","1"
"org.seleniumhq.selenium:selenium-android-driver:2.23.1","1"
"org.seleniumhq.selenium:selenium-firefox-driver:2.25.0","1"
"org.glassfish.admingui:console-jca-plugin-help:3.0.1-b03","1"
"org.glassfish.admingui:console-jca-plugin-help:3.0.1-b02","1"
"groovy:groovy:1.0","1"
"org.metastopheles:metastopheles:1.4","1"
"org.simpleframework:simple-xml:2.1.3","1"
"geronimo:geronimo-kernel:1.0-M5","1"
"org.apache.cxf:cxf-rt-ws-rm:2.3.2","1"
"org.glassfish.connectors:descriptors:3.0-b71","1"
"org.sonatype.spice.inject:guice-plexus-scanners:1.3.2","1"
"org.glassfish.connectors:descriptors:3.0-b64","1"
"org.glassfish.connectors:descriptors:3.0-b63","1"
"org.ow2.jonas:jonas-jca-jdbc-cp:5.1.0-M3","1"
"org.glassfish.connectors:descriptors:3.0-b61","1"
"org.eclipse.jetty:jetty-security:7.0.1.v20091125","1"
"org.glassfish.common:internal-api:3.0-b29","1"
"org.ow2.easybeans:easybeans-component-carol:1.2.0","1"
"org.cometd.java:cometd-websocket-jetty:2.5.0","1"
"com.sun.jersey.glassfish.v3.osgi:jersey-gf-statsproviders:1.4-ea01","1"
"org.apache.juddi:juddi:2.0rc7","1"
"org.apache.pdfbox:fontbox:1.0.0","1"
"org.codehaus.redback:redback-authentication-ldap:1.2.8","1"
"org.mortbay.jetty:jetty-runner:7.4.2.v20110526","1"
"org.apache.cxf:cxf-rt-transports-http-jetty:2.6.1","1"
"org.glassfish.main.web.web-embed:web-embed-api:3.1.2","1"
"org.seleniumhq.selenium:selenium-remote-driver:2.19.0","1"
"org.glassfish.ha:ha-file-store:3.1.1","1"
"org.jclouds.common:azure-common:1.3.2","1"
"org.glassfish.common:internal-api:3.0-b36","1"
"org.apache.cxf:cxf-rt-transports-http:2.6.1","1"
"org.apache.cxf:cxf-rt-transports-http:2.6.2","1"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.1.9","1"
"org.apache.cxf:cxf-rt-transports-http:2.6.3","1"
"org.glassfish.common:internal-api:3.0-b39","1"
"org.apache.cxf:cxf-rt-frontend-jaxws:2.1.3","1"
"org.seleniumhq.selenium:selenium-ie-driver:2.21.0","1"
"org.glassfish:javax.annotation:3.0.1-b20","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-core:jdbc-core:3.2-b01","1"
"org.mortbay.jetty:jsp-api-2.1:6.0.0rc0","1"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.1.1","1"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.1.0","1"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.1.5","1"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.1.3","1"
"org.springframework:spring-jdbc:2.5.6.SEC03","1"
"org.netbeans.api:org-netbeans-swing-plaf:RELEASE691","1"
"org.infinispan:infinispan-cachestore-remote:5.1.2.FINAL","1"
"org.glassfish.common:amx-config-impl:3.2-b01","1"
"org.glassfish.common:amx-config-impl:3.2-b04","1"
"org.projectlombok:lombok:0.10.0","1"
"org.apache.portals.bridges:portals-bridges-common:2.0","1"
"org.apache.camel:camel-test:2.7.0","1"
"org.glassfish.packager:glassfish-cmp:3.1-b06","1"
"org.apache.maven.mercury:mercury-logging:1.0-alpha-6","1"
"org.eclipse.persistence:org.eclipse.persistence.asm:2.3.0-RC1","1"
"org.apache.cxf:cxf-rt-transports-http:2.7.0","1"
"it.tidalwave.thesefoolishthings:it-tidalwave-util:1.12.0","1"
"tranql:tranql:1.1","1"
"tranql:tranql:1.3","1"
"org.glassfish.packager:glassfish-cmp:3.1-b12","1"
"org.apache.directory.shared:shared-util:1.0.0-M3","1"
"org.glassfish.extras:osgi-container:3.0-b72","1"
"org.mortbay.jetty:jetty-util:6.1.6rc0","1"
"org.glassfish.extras:osgi-container:3.0-b71","1"
"org.mortbay.jetty:jetty-util:6.1.6rc1","1"
"org.glassfish.packager:glassfish-cmp:3.1-b10","1"
"org.glassfish.extras:osgi-container:3.0-b74","1"
"org.glassfish.extras:osgi-container:3.0-b73","1"
"com.mysema.converters:converters:0.1.6","1"
"org.apache.jackrabbit:jackrabbit-jcr-commons:${jackrabbit.build.version.jackrabbit}","1"
"org.glassfish.common:container-common:3.1-b36","1"
"org.glassfish.common:container-common:3.1-b35","1"
"org.glassfish.common:container-common:3.1-b38","1"
"org.glassfish.common:container-common:3.1-b33","1"
"org.glassfish.common:container-common:3.1-b39","1"
"org.glassfish.distributions:web:3.0-b74a","1"
"org.glassfish.deployment:deployment-javaee-core:3.0.1","1"
"org.glassfish.common:container-common:3.1-b41","1"
"org.glassfish.deployment:deployment-common:3.0-Prelude-Embedded-b10","1"
"org.jclouds.common:azure-common:1.1.0","1"
"org.jclouds.common:azure-common:1.1.1","1"
"org.apache.geronimo.framework:geronimo-cli:3.0.0","1"
"org.glassfish.connectors:connectors-runtime:3.0.1-b10","1"
"org.atmosphere:atmosphere-runtime:0.9.6","1"
"org.apache.servicemix.bundles:org.apache.servicemix.bundles.jaxen:1.1.1_2","1"
"org.glassfish.extras:osgi-container:3.0-b61","1"
"net.sf.trove4j:trove4j:3.0.3","1"
"org.apache.lucene:lucene-memory:3.1.0","1"
"net.sf.trove4j:trove4j:3.0.2","1"
"org.glassfish.core:glassfish:3.1-b05","1"
"org.parboiled:parboiled-java:1.0.2","1"
"org.glassfish.core:glassfish:3.1-b06","1"
"org.parboiled:parboiled-java:1.0.1","1"
"org.glassfish.extras:osgi-container:3.0-b69","1"
"org.glassfish.connectors:connectors-runtime:3.0.1-b06","1"
"org.glassfish.extras:osgi-container:3.0-b63","1"
"org.glassfish.extras:osgi-container:3.0-b64","1"
"com.cedarsoft.commons:commons:1.6.3","1"
"com.cedarsoft.commons:commons:1.6.1","1"
"net.java.dev.activeobjects:activeobjects-test:0.9.21","1"
"org.parboiled:parboiled-java:1.0.0","1"
"org.glassfish.core:glassfish:3.1-b13","1"
"org.ow2.easybeans:easybeans-deployment:1.2.3","1"
"org.atmosphere:atmosphere-compat-tomcat7:1.0.0.beta4","1"
"org.codehaus.cargo:cargo-core-api-module:1.2.1","1"
"org.glassfish.connectors:connectors-admin:3.0.1-b19","1"
"org.atmosphere:atmosphere-compat-tomcat7:1.0.0.beta3","1"
"org.glassfish.core:glassfish:3.1-b16","1"
"org.atmosphere:atmosphere-compat-tomcat7:1.0.0.beta1","1"
"org.glassfish.core:glassfish:3.1-b17","1"
"org.ow2.mind:adl-frontend:0.2.3","1"
"org.apache.xbean:xbean-naming:3.8","1"
"org.apache.xbean:xbean-naming:3.7","1"
"org.atmosphere:atmosphere-compat-tomcat7:1.0.0.beta5","1"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b69","1"
"org.eclipse.jetty:jetty-continuation:7.6.0.v20120127","1"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b64","1"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b63","1"
"org.glassfish.packager:glassfish-corba-omgapi:3.0-b61","1"
"org.glassfish.core:glassfish:3.1-b25","1"
"org.apache.poi:poi:3.8-beta5","1"
"org.eclipse.persistence:org.eclipse.persistence.oracle:2.1.0-RC3","1"
"org.glassfish.core:glassfish:3.1-b23","1"
"org.glassfish.connectors:connectors-runtime:3.0.1-b20","1"
"org.glassfish.connectors:connectors-admin:3.0.1-b08","1"
"javax.ws.rs:javax.ws.rs-api:2.0-m10","1"
"org.glassfish.core:glassfish:3.1-b27","1"
"javax.ws.rs:javax.ws.rs-api:2.0-m12","1"
"org.ow2.easybeans:easybeans-component-carol:1.1.0-RC1","1"
"org.glassfish.core:glassfish:3.1-b36","1"
"org.glassfish.core:glassfish:3.1-b35","1"
"org.apache.tuscany.sca:tuscany-extensibility:2.0-Beta1","1"
"de.schlichtherle.truezip:truezip-driver-file:7.3.4","1"
"org.apache.tuscany.sca:tuscany-extensibility:2.0-Beta2","1"
"org.glassfish.core:glassfish:3.1-b38","1"
"org.sonatype.nexus:nexus-proxy:1.1-M1","1"
"org.glassfish.ejb:gf-ejb-connector:3.0-b72","1"
"org.glassfish.ejb:gf-ejb-connector:3.0-b73","1"
"org.glassfish.ejb:gf-ejb-connector:3.0-b74","1"
"commons-jelly:commons-jelly-tags-xml:1.0","1"
"org.glassfish.core:glassfish:3.1-b33","1"
"org.glassfish.core:glassfish:3.1-b30","1"
"org.apache.poi:poi:3.8-beta4","1"
"org.glassfish.core:glassfish:3.1-b31","1"
"org.apache.directory.shared:shared-asn1-codec:0.9.18","1"
"org.apache.geronimo.modules:geronimo-web-2.5-builder:3.0-M1","1"
"org.eclipse.jetty:jetty-plus:7.1.0.RC0","1"
"fr.opensagres.xdocreport:fr.opensagres.xdocreport.core:1.0.0","1"
"org.apache.directory.shared:shared-asn1-codec:0.9.15","1"
"org.apache.directory.shared:shared-asn1-codec:0.9.12","1"
"org.geotools:gt-data:2.7.2","1"
"org.geotools:gt-data:2.7.0","1"
"org.glassfish.core:glassfish:3.1-b40","1"
"org.glassfish.ejb:gf-ejb-connector:3.0-b63","1"
"org.neo4j:neo4j-advanced:1.7.2","1"
"org.glassfish.ejb:gf-ejb-connector:3.0-b64","1"
"org.glassfish.core:glassfish:3.1-b41","1"
"org.glassfish.connectors:connectors-admin:3.0.1-b20","1"
"org.glassfish:javax.annotation:3.0.1","1"
"org.ow2.jonas.tools.configurator:api:1.0.2","1"
"org.geomajas:geomajas-command:1.9.0","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.16","1"
"org.eclipse.core:org.eclipse.core.filesystem:1.3.100","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.24","1"
"org.jclouds.api:deltacloud:1.3.2","1"
"org.codehaus.mojo.natives:maven-native-generic-c:1.0-alpha-1","1"
"org.neo4j:neo4j-jmx:1.4.2","1"
"org.springframework:spring-aspects:2.5.5","1"
"org.ow2.cmi:cmi-example-base:2.2.3","1"
"org.apache.portals.jetspeed-2:jetspeed-file-cache:2.2.2","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.27","1"
"org.sonatype.sisu.inject:guice-bean-inject:2.3.0","1"
"org.objectweb.joram:joram-client-jca:5.6.0","1"
"org.apache.ant:ant-nodeps:1.7.1","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.36","1"
"org.apache.ant:ant-nodeps:1.7.0","1"
"org.ow2.jonas:jonas-domain:5.0.4","1"
"org.ow2.jonas:jonas-domain:5.0.1","1"
"org.apache.chemistry.opencmis:chemistry-opencmis-server-bindings:0.4.0","1"
"org.jboss.arquillian.test:arquillian-test-api:1.0.0.CR7","1"
"org.grails:grails-plugin-controllers:2.1.0.RC3","1"
"org.springframework:spring-tx:2.5","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.42","1"
"org.apache.archiva:archiva-repository-layer:1.2.1","1"
"org.hibernate:hibernate-ehcache:3.6.7.Final","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.48","1"
"org.glassfish.common:container-common:3.1-b11","1"
"net.sf.ehcache:ehcache-core:2.4.5","1"
"org.glassfish.common:container-common:3.1-b17","1"
"net.sf.ehcache:ehcache-core:2.4.0","1"
"org.codehaus.fabric3:fabric3-maven-api:2.0.1","1"
"com.samskivert:samskivert:1.5","1"
"com.cedarsoft.commons:commons:2.0.0","1"
"plexus:plexus-container-default:1.0-alpha-5","1"
"org.glassfish.common:container-common:3.1-b25","1"
"org.apache.geronimo.components:geronimo-connector:2.1.2","1"
"org.apache.geronimo.components:geronimo-connector:2.1.3","1"
"org.glassfish.common:container-common:3.1-b26","1"
"com.sun.jersey.contribs:jersey-scala:1.5-ea02","1"
"org.apache.geronimo.components:geronimo-connector:2.1.4","1"
"org.glassfish.common:container-common:3.1-b23","1"
"org.glassfish.common:container-common:3.1-b22","1"
"de.huxhorn.lilith:de.huxhorn.lilith.jul-slf4j-handler:0.9.33","1"
"org.apache.geronimo.modules:geronimo-security-builder:2.1.4","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.50","1"
"org.glassfish.admin:config-api:3.0-b74","1"
"org.glassfish.admin:config-api:3.0-b70","1"
"org.milyn:milyn-smooks-ect:1.4","1"
"org.sonatype.nexus:nexus-logging-extras:1.9.1-RC1","1"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.64","1"
