"artifact","direct_dependencies"
"org.codehaus.sonar:sonar-colorizer:2.3","1"
"org.apache.aries.blueprint:org.apache.aries.blueprint:0.1-incubating","1"
"org.glassfish.packager:glassfish-osgi-http:3.0-b64","1"
"org.codehaus.sonar:sonar-colorizer:2.6","1"
"org.glassfish.security:security:3.0.1-b11","1"
"org.glassfish.security:security:3.0.1-b15","1"
"org.neo4j:neo4j-kernel:1.7.M01","1"
"org.jclouds.common:openstack-common:1.4.2","1"
"org.glassfish.packager:glassfish-grizzly:3.1.1-b05","1"
"grizzly-cachetest:grizzly-cachetest:1.9.27","1"
"org.glassfish.packager:glassfish-grizzly:3.1.1-b07","1"
"org.glassfish.packager:glassfish-grizzly:3.1.1-b11","1"
"com.sun.grizzly:grizzly-cometd:1.9.9","1"
"com.google.guava:guava:10.0.1","1"
"org.apache.cxf:cxf-rt-core:2.2.6","1"
"net.sf.sido:sido-pojo-support:0.12","1"
"org.glassfish.hk2:hk2-api:1.6.8","1"
"com.sun.grizzly:grizzly-grizzlet:1.9.8","1"
"org.slf4j:slf4j-log4j12:1.3.0","1"
"org.glassfish.packager:mq:3.0.1-b05","1"
"org.objectweb.joram:joram-shared:5.0.6","1"
"org.glassfish.transaction:transaction-internal-api:3.1.1-b09","1"
"org.apache.archiva:archiva-common:1.3.5","1"
"org.apache.archiva:archiva-common:1.3.2","1"
"org.jclouds.api:byon:1.1.0","1"
"org.jclouds.api:byon:1.1.1","1"
"org.apache.directory.server:apacheds-schema-registries:1.5.4","1"
"org.shoal:shoal-cache:1.5.11","1"
"org.reflext:reflext.spi:1.1.0-beta6","1"
"org.glassfish.hk2:hk2-dependency-visualizer:2.1.51","1"
"commons-transaction:commons-transaction:1.1","1"
"org.jbpm:jbpm-bpmn2:5.1.0.CR1","1"
"com.googlecode.wicketelements:common:1.0","1"
"org.reflext:reflext.spi:1.1.0-beta3","1"
"javax.xml:webservices-api:2.0-b09","1"
"com.yammer.metrics:metrics-jersey:2.1.2","1"
"org.glassfish.hk2:hk2-dependency-visualizer:2.1.49","1"
"org.appdapter:ext.bundle.apache_qpid_010:1.0.6","1"
"org.scribe:scribe:1.2.3","1"
"org.glassfish.metro:webservices-api:2.1.1-b04","1"
"org.sonatype.spice.inject:guice-bean-binders:1.3.2","1"
"org.xhtmlrenderer:core-renderer:R8pre2","1"
"org.hibernate:hibernate-ehcache:3.6.0.Final","1"
"org.apache.cxf:cxf-rt-bindings-soap:2.6.1","1"
"org.apache.cxf:cxf-rt-bindings-soap:2.6.3","1"
"com.sun.grizzly:grizzly-comet:1.9.14","1"
"com.sun.grizzly:grizzly-comet:1.9.15","1"
"com.sun.grizzly:grizzly-comet:1.9.19","1"
"com.sun.grizzly:grizzly-comet:1.9.24","1"
"com.sun.grizzly:grizzly-comet:1.9.22","1"
"org.glassfish.external:commons-codec-repackaged:3.0-b37","1"
"org.ow2.jasmine.monitoring:jasmine-monitoring-installer-izpack-embedded:1.2.1","1"
"org.glassfish.cluster:gms-bootstrap:3.1.1","1"
"org.tranql:tranql-connector-oracle-common:1.7","1"
"org.apache.geronimo.plugins:console-core:2.1.4","1"
"org.apache.geronimo.plugins:console-core:2.1.5","1"
"org.apache.geronimo.plugins:console-core:2.1.7","1"
"org.apache.commons:commons-jci-fam:1.0","1"
"org.apache.maven.archiva:archiva-common:1.0.1","1"
"org.dspace:dspace-services-utils:2.0.3","1"
"org.scala-lang:scala-compiler:2.8.2.RC3","1"
"com.sun.grizzly:grizzly-comet:1.9.27","1"
"com.sun.grizzly:grizzly-comet:1.9.31","1"
"com.sun.grizzly:grizzly-comet:1.9.34","1"
"com.sun.grizzly:grizzly-comet:1.9.35","1"
"commons-digester:commons-digester:2.1","1"
"com.sun.grizzly:grizzly-websockets:1.9.34","1"
"com.sun.grizzly:grizzly-websockets:1.9.35","1"
"com.sun.grizzly:grizzly-websockets:1.9.36","1"
"org.apache.cxf:cxf-rt-transports-http:2.3.8","1"
"org.apache.wicket:wicket-atmosphere:0.6","1"
"org.sonatype.sisu:sisu-guice:3.0.1","1"
"org.mule.transports:mule-transport-ssl:2.0.0-RC1","1"
"com.sun.grizzly:grizzly-websockets:1.9.27","1"
"com.sun.grizzly:grizzly-websockets:1.9.28","1"
"com.sun.grizzly:grizzly-websockets:1.9.29","1"
"com.sun.grizzly:grizzly-websockets:1.9.26","1"
"org.apache.camel:camel-script:2.8.0","1"
"com.sun.grizzly:grizzly-websockets:1.9.30","1"
"com.sun.grizzly:grizzly-websockets:1.9.31","1"
"org.jboss.arquillian.core:arquillian-core-spi:1.0.0.Beta2","1"
"org.seleniumhq.selenium:selenium-android-driver:2.15.0","1"
"com.sun.jersey:jersey-client:1.5-ea08","1"
"org.apache.cxf:cxf-rt-transports-local:2.3.11","1"
"org.eclipse.jetty:jetty-io:7.4.1.v20110513","1"
"org.glassfish.webservices:jsr109-impl:3.1-b08","1"
"org.glassfish.orb:orb-connector:3.2-b04","1"
"org.sonatype.nexus.plugins:nexus-migration-plugin-packaging:1.5","1"
"org.ow2.bundles:ow2-util-i18n:1.0.9","1"
"org.apache.struts.xwork:xwork-core:2.2.1.1","1"
"org.hibernate:hibernate-c3p0:3.5.2-Final","1"
"org.eclipse.jetty:jetty-servlet:8.0.1.v20110908","1"
"org.ow2.bundles:ow2-util-i18n:1.0.6","1"
"org.xwiki.commons:xwiki-commons-xml:4.3-milestone-2","1"
"org.apache.geronimo.gshell.support:gshell-artifact:1.0-alpha-2","1"
"org.ow2.petals:petals-jmx:1.6.2","1"
"org.codehaus.plexus:plexus-container-default:1.0-alpha-7","1"
"org.glassfish.persistence.cmp:cmp-internal-api:3.0-b74a","1"
"org.ow2.util:util-plan-fetcher-api:1.0.35","1"
"org.scala-libs:scalajpa_2.8.0:1.2","1"
"org.apache.geronimo.bundles:wadi-group:2.1.2_1","1"
"org.glassfish.persistence.cmp:cmp-model:3.0.1-b08","1"
"com.sun.grizzly:grizzly-portunif:1.9.33","1"
"org.codehaus.cargo:cargo-core-api-generic:1.0-alpha-2","1"
"org.codehaus.cargo:cargo-core-api-generic:1.0-alpha-5","1"
"org.atmosphere.samples:atmosphere-rest-chat:0.2","1"
"org.slf4j:slf4j-simple:1.5.8","1"
"org.ow2.util:util-plan-fetcher-api:1.0.21","1"
"org.ow2.util:util-plan-fetcher-api:1.0.23","1"
"org.ow2.util:util-plan-fetcher-api:1.0.24","1"
"org.springframework:spring-aop:3.0.2.RELEASE","1"
"org.apache.httpcomponents:httpclient:4.1","1"
"org.ow2.bundles:ow2-util-ee-event:1.0.11","1"
"org.ow2.bundles:ow2-util-ee-event:1.0.13","1"
"org.ujoframework:ujo-orm:1.20.07","1"
"org.glassfish.packager:glassfish-grizzly:3.1.1","1"
"org.jclouds.common:aws-common:1.5.0-beta.6","1"
"org.apache.cxf:cxf-rt-core:2.7.0","1"
"org.jclouds.common:aws-common:1.5.0-beta.7","1"
"org.jclouds.common:aws-common:1.5.0-beta.4","1"
"org.ow2.bundles:ow2-util-ee-event:1.0.27","1"
"org.apache.geronimo.framework:server-security-config:2.2.1","1"
"org.glassfish.security:appclient.security:3.2-b02","1"
"org.ow2.bundles:ow2-util-ee-event:1.0.23","1"
"org.glassfish.connectors:work-management:3.1.1-b01","1"
"org.apache.bval:bval-jsr303:0.3-incubating","1"
"org.codehaus.plexus:plexus-component-annotations:1.5.0","1"
"org.jboss.jsr299.tck:jsr299-tck-api:1.0.1-Final","1"
"com.sun.corba:glassfish-corba-orb:3.0.0-b024","1"
"org.ops4j.base:ops4j-base-io:1.2.1","1"
"com.sun.corba:glassfish-corba-orb:3.0.0-b020","1"
"org.kuali.student.security:ks-standard-sec:1.2-M2","1"
"org.glassfish.persistence.cmp:cmp-enhancer:3.1-b01","1"
"net.israfil.foundation:israfil-foundation-core-jdk1.4:0.9.10","1"
"com.sun.corba:glassfish-corba-orb:3.0.0-b036","1"
"org.apache.myfaces.core:myfaces-impl:1.1.8","1"
"org.wicketstuff:wicket-shiro-parent:1.5-RC1.1","1"
"org.mortbay.jetty:jsp-api:2.1-6.0.0rc1","1"
"org.hibernate:hibernate-annotations:3.3.0.ga","1"
"org.apache.wicket:wicket-extensions:1.5-RC5.1","1"
"org.apache.felix:org.apache.felix.main:3.2.0","1"
"org.glassfish.deployment:deployment-common:3.0","1"
"org.jvnet.hudson.plugins:perforce:1.0.7","1"
"net.derquinse.bocas:bocas:1.0.1","1"
"org.glassfish.hk2:hk2-dependency-visualizer:2.1.7","1"
"org.ow2.util:util-ee-metadata-ws-api:1.0.14","1"
"org.nuiton.i18n:nuiton-i18n:2.2","1"
"commons-beanutils:commons-beanutils-core:1.8.3","1"
"org.eclipse.jetty:jetty-webapp:8.0.0.M2","1"
"org.powermock:powermock-module-javaagent:1.4.9","1"
"commons-beanutils:commons-beanutils-core:1.8.0","1"
"org.apache.maven.doxia:doxia-sink-api:1.1.2","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b73","1"
"org.powermock:powermock-core:1.4.8","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b74","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b72","1"
"org.glassfish.hk2:osgi-adapter:1.6.10","1"
"org.glassfish.hk2:osgi-adapter:1.6.13","1"
"org.glassfish.web:web-embed-api:3.1-b41","1"
"org.glassfish.packager:glassfish-grizzly:3.2-b01","1"
"org.glassfish.packager:glassfish-grizzly:3.2-b04","1"
"org.glassfish.hk2:osgi-adapter:1.6.16","1"
"org.glassfish.hk2:osgi-adapter:1.6.18","1"
"org.codehaus.jettison:jettison:1.0-RC2","1"
"org.eobjects.metamodel:MetaModel-dbase:2.0-RC1","1"
"org.glassfish.web:web-embed-api:3.1-b40","1"
"org.kuali.student.common:ks-rice-lessdep:1.2-M4","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b64","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b68","1"
"org.glassfish.web:web-embed-api:3.1-b38","1"
"org.glassfish.packager:glassfish-grizzly-full:3.2-b04","1"
"org.glassfish.web:web-embed-api:3.1-b39","1"
"org.reflext:reflext.core:1.1.0-beta11","1"
"org.glassfish.jdbc.jdbc-ra.jdbc-ra-distribution:jdbc-ra:3.0-b63","1"
"org.glassfish.web:web-embed-api:3.1-b30","1"
"org.glassfish.web:web-embed-api:3.1-b31","1"
"com.proofpoint.platform:http-client-experimental:0.57","1"
"com.proofpoint.platform:http-client-experimental:0.56","1"
"com.proofpoint.platform:http-client-experimental:0.55","1"
"org.glassfish.web:web-embed-api:3.1-b33","1"
"org.commonjava.emb.components:emb-components:0.5","1"
"org.glassfish.packager:glassfish-grizzly-full:3.2-b01","1"
"com.sun.xml.ws:webservices-osgi:2.1-b09","1"
"org.apache.geronimo.bundles:wadi-tribes:2.1.2_1","1"
"com.sun.jersey.glassfish.v3.osgi:jersey-gf-statsproviders:1.1.4","1"
"net.sf.barcode4j:barcode4j:2.0","1"
"com.ning:async-http-client:1.4.0","1"
"org.glassfish.web:web-embed-api:3.1-b26","1"
"org.jbehave.web:jbehave-web-selenium:3.0-rc2","1"
"org.seleniumhq.selenium:selenium-iphone-driver:2.27.0","1"
"com.sun.jersey:jersey-servlet:1.13-b01","1"
"com.cedarsoft.commons:presenter:1.4.0","1"
"org.kuali.student.lum:ks-lum-api:1.2-M4","1"
"org.glassfish.persistence.cmp:cmp-internal-api:3.1.1-b10","1"
"org.apache.ws.commons.axiom:axiom-impl:1.2.12","1"
"org.apache.ws.commons.axiom:axiom-impl:1.2.11","1"
"org.apache.ws.commons.axiom:axiom-impl:1.2.10","1"
"org.apache.geronimo.modules:geronimo-tomcat6:2.1.5","1"
"org.eclipse.jetty:jetty-io:7.4.5.v20110725","1"
"org.codehaus.groovy:groovy-swing:2.0.6","1"
"org.ow2.jonas:jonas-domain:5.1.0-RC3","1"
"org.ow2.easybeans:easybeans-jpa-openjpa-dependency:1.1.0-M1b-JONAS","1"
"org.xcmis:xcmis-spi:1.2.2","1"
"org.glassfish.admin:config-api:3.1","1"
"com.redhat.rhevm.api:rhevm-api-cli-base:0.9-milestone3.5","1"
"org.atmosphere:atmosphere-samples-commons:1.0.0.beta4","1"
"org.objectweb.util.explorer:explorer:1.0","1"
"uk.ltd.getahead:dwr:1.1.1","1"
"org.pustefixframework.tutorial:usermanagement:0.15.23","1"
"org.jboss.interceptor:jboss-interceptor:1.0.0-CR11","1"
"org.springframework:spring:2.5.6","1"
"org.wamblee:wamblee-hibernate-jpa:0.2.1","1"
"org.jboss.arquillian.container:arquillian-container-test-spi:1.0.1.Final","1"
"org.springframework:spring:2.5.1","1"
"org.springframework:spring:2.5.2","1"
"org.springframework:spring:2.5.4","1"
"org.springframework:spring:2.5.5","1"
"org.springframework.security:spring-security-core-tiger:2.0.3","1"
"com.jayway.jsonpath:json-path:0.5.5","1"
"org.apache.karaf.webconsole:org.apache.karaf.webconsole.admin:2.1.5","1"
"org.ow2.jonas:jonas-security-jacc-handlers:5.3.0-M2","1"
"org.neo4j:neo4j-shell:1.7.M01","1"
"net.sf.jmatchparser:jMatchParser-icu4j-chardet:0.1","1"
"org.apache.directory.shared:shared-ldap-schema-data:1.0.0-M7","1"
"org.apache.directory.shared:shared-ldap-schema-data:1.0.0-M5","1"
"org.glassfish.admin:admin-util:3.2-b04","1"
"org.glassfish.common:internal-api:3.1-b11","1"
"org.glassfish.common:internal-api:3.1-b10","1"
"org.glassfish.common:internal-api:3.1-b13","1"
"org.glassfish.common:internal-api:3.1-b14","1"
"org.glassfish.admin:cli-framework:3.0","1"
"org.codehaus.redback:redback-users-api:1.3","1"
"org.apache.continuum:continuum-notifier-api:1.2","1"
"org.xwiki.commons:xwiki-commons-extension-repository-xwiki-api:4.0.1","1"
"org.glassfish.common:internal-api:3.1-b01","1"
"org.glassfish.common:internal-api:3.1-b04","1"
"org.ow2.easybeans:easybeans-jca-workmanager:1.1.0-M3","1"
"org.xcmis:xcmis-renditions:1.1.4","1"
"org.eclipse.jetty:jetty-servlets:8.1.1.v20120215","1"
"org.glassfish.common:internal-api:3.1-b38","1"
"org.milyn:milyn-edisax-parser:1.4","1"
"org.glassfish.common:internal-api:3.1-b20","1"
"org.glassfish.common:internal-api:3.1-b22","1"
"org.glassfish.common:internal-api:3.1-b21","1"
"org.glassfish.common:internal-api:3.1-b24","1"
"org.glassfish.common:internal-api:3.1-b26","1"
"org.glassfish.common:internal-api:3.1-b25","1"
"org.springframework:spring:2.5.6.SEC01","1"
"com.nesscomputing:ness-syslog4j:0.9.47-NESS-3","1"
"org.jclouds.api:filesystem:1.3.2","1"
"com.cedarsoft.commons:codegen:4.0.0","1"
"org.glassfish.common:internal-api:3.1-b40","1"
"org.glassfish.common:internal-api:3.1-b41","1"
"org.glassfish.hk2:hk2-utils:2.1.17","1"
"org.glassfish.hk2:hk2-utils:2.1.16","1"
"org.glassfish.hk2:hk2-utils:2.1.14","1"
"ca.carleton.gcrc:nunaliit2-jdbc:0.1.7","1"
"org.glassfish.hk2:hk2-utils:2.1.12","1"
"ca.carleton.gcrc:nunaliit2-jdbc:0.1.5","1"
"com.github.cwilper.fcrepo-misc:fcrepo-httpclient:0.0.0","1"
"net.sf.scannotation:scannotation:1.0.2","1"
"org.codehaus.service-conduit:sca4j-api:0.4.2","1"
"org.glassfish.jms:jms-admin:3.0.1-b08","1"
"org.mule.modules:mule-module-builders:2.0.0-RC1","1"
"org.glassfish.web:web-cli:3.1-b08","1"
"org.ow2.bundles:ow2-util-component-api:1.0.12","1"
"org.springframework.security:spring-security-ldap:3.1.0.RELEASE","1"
"org.glassfish.admin:admin-cli:3.0.1-b07","1"
"com.thoughtworks.xstream:xstream:1.3","1"
"org.jvnet.ogc:se-v_1_1_0-schema:1.0.3","1"
"com.thoughtworks.xstream:xstream:1.2","1"
"org.codehaus.xfire:xfire-xmlbeans:1.2.5","1"
"org.codehaus.xfire:xfire-xmlbeans:1.2.6","1"
"org.ow2.bundles:ow2-util-log:1.0.6","1"
"org.ow2.bundles:ow2-util-log:1.0.7","1"
"org.ow2.bundles:ow2-util-log:1.0.1","1"
"org.glassfish.web:web-cli:3.1-b12","1"
"org.appdapter:ext.bundle.math.jscience_50SNAP:1.0.6","1"
"org.codehaus.service-conduit:sca4j-introspection:0.9.3","1"
"com.payneteasy.superfly:superfly-common:1.2-10","1"
"org.glassfish.core:javaee-kernel:3.0.1-b20","1"
"org.apache.cxf:cxf-common-utilities:2.5.7","1"
"org.codehaus.plexus:plexus-quartz:1.0-alpha-4","1"
"org.glassfish.jms:jms-core:3.1-b06","1"
"org.ow2.cmi:cmi-ha:2.2.1","1"
"org.ow2.cmi:cmi-ha:2.2.4","1"
"org.ow2.cmi:cmi-ha:2.2.3","1"
"net.java.truecommons:truecommons-key-disable:2.2.2","1"
"net.databinder:unfiltered_2.8.1:0.6.3","1"
"org.apache.geronimo.modules:geronimo-web-2.5-builder:2.1.5","1"
"org.codehaus.jackson:jackson-mapper-lgpl:1.7.4","1"
"org.apache.geronimo.modules:geronimo-jaxws:2.1.5","1"
"de.huxhorn.lilith:de.huxhorn.lilith.logback.appender.multiplex-classic:0.9.33","1"
"org.kohsuke.stapler:stapler-parent:1.154","1"
"org.apache.activemq:kahadb:5.3.0","1"
"org.glassfish.persistence.cmp:cmp-internal-api:3.0.1-b08","1"
"org.apache.lucene:lucene-spatial:4.0.0","1"
"org.apache.tuscany.sca:tuscany-contribution-namespace:1.5","1"
"org.nuiton.processor:nuiton-processor:1.2.1","1"
"org.apache.maven:maven-plugin-tools-api:2.0","1"
"org.eclipse.jetty:jetty-websocket:8.0.0.M3","1"
"net.israfil.mojo:maven-flex2-plugin-support:1.0","1"
"org.codehaus.redback:redback-policy:1.2-beta-2","1"
"org.apache.oodt:cas-resource:0.3","1"
"at.newmedialab.ldpath:ldpath-api:0.9.7","1"
"org.apache.oodt:cas-resource:0.4","1"
"org.ow2.jonas:jonas-management-javaee:5.3.0-M6","1"
"org.glassfish.cluster:gms-bootstrap:3.2-b03","1"
"org.glassfish.cluster:gms-bootstrap:3.2-b04","1"
"org.glassfish.cluster:gms-bootstrap:3.2-b02","1"
"org.glassfish.packager:glassfish-corba-base:3.0-b74","1"
"org.glassfish.packager:glassfish-corba-base:3.0-b72","1"
"de.huxhorn.sulky:de.huxhorn.sulky.swing:0.9.5","1"
"org.mortbay.jetty.testwars:test-war-jython:7.3.1.v20110307","1"
"org.neo4j:neo4j-cypher:1.7.2","1"
"org.codehaus.plexus:plexus-archiver:1.0-alpha-7","1"
"org.glassfish.web:web-cli:3.1-b26","1"
"org.codehaus.redback:redback-policy:1.2.6","1"
"org.codehaus.redback:redback-policy:1.2.1","1"
"org.apache.xmlrpc:xmlrpc-common:3.1","1"
"org.apache.xmlrpc:xmlrpc-common:3.0","1"
"org.glassfish.web:web-cli:3.1-b33","1"
"org.eclipse.jetty:jetty-websocket:7.0.1.v20091125","1"
"org.eclipse.jetty:jetty-jmx:7.5.0.v20110901","1"
"org.glassfish.web:web-cli:3.1-b30","1"
"org.glassfish.web:web-cli:3.1-b31","1"
"com.fasterxml.storemate:storemate-shared:0.8.7","1"
"org.sonatype.tycho.p2:p2-touchpoint-runtime:0.1.2","1"
"org.mobicents.media:spi:2.2.0.FINAL","1"
"org.glassfish.scripting:grizzly-jruby-module:1.0-b08","1"
"org.hrodberaht.directus:core:1.1.0","1"
"org.apache.geronimo.framework:geronimo-j2ee:2.1.4","1"
"org.apache.maven.archiva:archiva-policies:1.0-beta-2","1"
"org.jdtaus.core:jdtaus-core-spi:1.0-beta-4","1"
"org.apache.activemq:activemq-jaas:5.7.0","1"
"com.google.guava:guava-gwt:10.0-rc3","1"
"net.disy.wps:wps-scripts:1.1.1","1"
"org.ow2.jonas.osgi:xmlbeans:5.1.1","1"
"org.glassfish.loadbalancer:load-balancer-admin:3.1.1","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.33","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.35","1"
"org.glassfish.fighterfish:osgi-ejb-container:1.0.0","1"
"org.glassfish.upgrade:upgrade-tool:3.2-b01","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.26","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.27","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.28","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.23","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.21","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.19","1"
"org.sonatype.gossip:gossip:1.3","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.15","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.17","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.18","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.11","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.13","1"
"com.sun.grizzly:grizzly-framework:1.9.18-f","1"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.14","1"
"commons-beanutils:commons-beanutils-core:1.7.0","1"
"com.sun.grizzly:grizzly-framework:1.9.18-k","1"
"com.sun.grizzly:grizzly-framework:1.9.18-m","1"
"com.sun.grizzly:grizzly-framework:1.9.18-h","1"
"org.ow2.easybeans:easybeans-jacc-provider:1.0.2","1"
"com.sun.grizzly:grizzly-framework:1.9.18-o","1"
"org.wicketstuff:googlecharts:1.5-rc2.1","1"
"cas:casclient:2.2.0-M3","1"
"org.chromattic:chromattic.metamodel:1.0.5","1"
"org.easymock:easymockclassextension:3.1","1"
"org.easymock:easymockclassextension:3.0","1"
"org.glassfish.jersey.media:jersey-media-json-jettison:2.0-m11","1"
"org.codehaus.service-conduit:sca4j-proxy:0.9.5","1"
"commons-httpclient:commons-httpclient:2.0.2","1"
"org.mule.modules:mule-module-reboot:3.0.0-RC1","1"
"com.redhat.rhevm.api:rhevm-api-common-jaxrs:1.0-rc1.5","1"
"ca.uhn.hapi:hapi-structures-v231:1.1-beta2","1"
"org.jclouds.api:filesystem:1.4.0","1"
"org.seleniumhq.selenium:selenium-support:2.3.1","1"
"net.liftweb:lift-record_2.8.0:2.1-RC2","1"
"net.liftweb:lift-record_2.8.0:2.1-RC1","1"
"org.eclipse.jetty:jetty-jmx:8.0.0.RC0","1"
"org.glassfish.admingui:dataprovider:3.1.1-b01","1"
"org.springframework.integration:spring-integration-core:1.0.4.RELEASE","1"
"org.glassfish.admingui:dataprovider:3.0.1-b20","1"
"org.sonatype.security:security-configuration:2.5","1"
"org.glassfish.admingui:dataprovider:3.1.1-b10","1"
"org.glassfish.common:amx-j2ee-impl:3.0-b73","1"
"org.glassfish.common:amx-j2ee-impl:3.0-b71","1"
"org.jclouds.driver:jclouds-sshj:1.1.1","1"
"org.ow2.jonas.osgi:xmlbeans:5.1.4","1"
"it.tidalwave.geo:it-tidalwave-forceten-updatecenter:1.0.38","1"
"org.neo4j:neo4j-kernel:1.4.2","1"
"org.glassfish.common:amx-j2ee-impl:3.0-b61","1"
"org.codehaus.sonar:sonar-ws-client:2.1","1"
"org.ow2.bundles:ow2-util-i18n:1.0.33","1"
"org.ow2.bundles:ow2-util-i18n:1.0.34","1"
"org.ow2.bundles:ow2-util-i18n:1.0.35","1"
"org.glassfish.common:amx-j2ee-impl:3.0-b69","1"
"org.glassfish.common:amx-j2ee-impl:3.0-b64","1"
"org.eclipse.jetty:jetty-monitor:7.5.0.RC1","1"
"org.ow2.bundles:ow2-util-i18n:1.0.21","1"
"org.eclipse.core:org.eclipse.core.filesystem:1.3.0.v20100526-0737","1"
"org.ow2.bundles:ow2-util-i18n:1.0.23","1"
"org.ow2.bundles:ow2-util-i18n:1.0.27","1"
"com.sun.jersey:jersey-client:1.9.1","1"
"org.ow2.bundles:ow2-util-i18n:1.0.11","1"
"org.ow2.bundles:ow2-util-i18n:1.0.13","1"
"org.ow2.bundles:ow2-util-i18n:1.0.17","1"
"org.ow2.bundles:ow2-util-i18n:1.0.19","1"
"org.slf4j:slf4j-ext:1.5.9.RC1","1"
"org.eobjects.metamodel:MetaModel-csv:3.0.1","1"
"org.objectweb.fractal.juliac:juliac-ultra-comp-runtime:2.2.6","1"
"org.hibernate:hibernate:3.2.4.sp1","1"
"org.eclipse.jetty:jetty-http:7.0.2.RC0","1"
"org.codehaus.redback.components.cache:spring-cache-ehcache:1.0","1"
"org.glassfish.deployment:deployment-javaee-core:3.2-b01","1"
"org.glassfish.connectors:connectors-internal-api:3.0-b74a","1"
"org.geotools:gt-opengis:2.7.2","1"
"org.glassfish.connectors:connectors-internal-api:3.0-b74b","1"
"org.geotools:gt-opengis:2.7.1","1"
"org.apache.camel:camel-core:2.9.5","1"
"org.apache.felix:org.apache.felix.main:3.0.9","1"
"org.apache.felix:org.apache.felix.main:3.0.7","1"
"org.apache.camel:camel-core:2.9.1","1"
"org.apache.isis.core:runtime:0.1.2-incubating","1"
"org.apache.excalibur.components:excalibur-pool-api:2.2.1","1"
"org.jclouds.common:aws-common:1.0-beta-9c","1"
"org.jclouds.common:aws-common:1.0-beta-9d","1"
"net.liftweb:lift-mongodb_2.9.0-1:2.4-M2","1"
"org.glassfish.persistence.cmp:cmp-model:3.0-b74a","1"
"org.slf4j:slf4j-jdk14:1.3.1","1"
"org.glassfish.jersey.examples:helloworld-programmatic:2.0-m05-1","1"
"br.com.caelum.vraptor:vraptor-environment:1.1.1","1"
"org.fusesource.hawtdispatch:hawtdispatch-scala:1.2","1"
"org.glassfish.hk2.external:asm-all-repackaged:2.1.9","1"
